NodeID,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Timestamp
niryo-wrist-imu,-0.993042,-0.027466,0.302734,-18.493652,20.202637,0.793457,2026-04-15T19:52:18.955690+00:00
niryo-wrist-imu,-1.001099,-0.01123,0.370483,-22.399902,22.033691,-1.159668,2026-04-15T19:52:18.986215+00:00
niryo-wrist-imu,-0.904663,-0.02478,0.271362,-16.174316,21.42334,-0.610352,2026-04-15T19:52:19.015216+00:00
niryo-wrist-imu,-0.950439,0.002686,0.261841,-14.160156,17.150879,-0.488281,2026-04-15T19:52:19.046223+00:00
niryo-wrist-imu,-0.969604,-0.000244,0.332764,-14.526367,16.052246,-1.953125,2026-04-15T19:52:19.077639+00:00
niryo-wrist-imu,-0.874512,-0.039185,0.223267,-13.427734,20.629883,-0.793457,2026-04-15T19:52:19.108641+00:00
niryo-wrist-imu,-0.882812,-0.043457,0.268921,-13.85498,18.737793,0.061035,2026-04-15T19:52:19.138652+00:00
niryo-wrist-imu,-0.933472,0.020142,0.386719,-14.587402,16.906738,-0.671387,2026-04-15T19:52:19.169638+00:00
niryo-wrist-imu,-0.89917,0.01123,0.350708,-12.084961,18.127441,-0.610352,2026-04-15T19:52:19.200218+00:00
niryo-wrist-imu,-0.872437,0.036621,0.346802,-9.277344,17.150879,-0.427246,2026-04-15T19:52:19.230394+00:00
niryo-wrist-imu,-0.882446,0.005005,0.358398,-8.972168,15.74707,-0.671387,2026-04-15T19:52:19.261735+00:00
niryo-wrist-imu,-0.873413,-0.030029,0.344727,-13.000488,15.930176,-4.02832,2026-04-15T19:52:19.293401+00:00
niryo-wrist-imu,-0.869995,0.021973,0.432251,-11.962891,12.512207,-2.258301,2026-04-15T19:52:19.323821+00:00
niryo-wrist-imu,-0.925781,0.039551,0.503906,-8.850098,12.817383,-1.159668,2026-04-15T19:52:19.355258+00:00
niryo-wrist-imu,-0.869751,0.04248,0.366455,-8.239746,12.756348,-0.793457,2026-04-15T19:52:19.385668+00:00
niryo-wrist-imu,-0.830444,0.057861,0.324219,-6.347656,14.099121,-2.197266,2026-04-15T19:52:19.416665+00:00
niryo-wrist-imu,-0.858887,0.047363,0.423462,-3.78418,10.864258,-2.258301,2026-04-15T19:52:19.446760+00:00
niryo-wrist-imu,-0.814697,0.026855,0.345215,-5.065918,8.911133,-3.479004,2026-04-15T19:52:19.476681+00:00
niryo-wrist-imu,-0.884888,0.008057,0.425903,-4.02832,9.643555,-3.417969,2026-04-15T19:52:19.507263+00:00
niryo-wrist-imu,-0.865967,0.015259,0.447144,-1.342773,9.70459,-1.098633,2026-04-15T19:52:19.537265+00:00
niryo-wrist-imu,-0.830811,0.025635,0.410645,-2.258301,6.408691,-1.586914,2026-04-15T19:52:19.567254+00:00
niryo-wrist-imu,-0.838745,0.047241,0.42334,-2.13623,3.356934,-2.13623,2026-04-15T19:52:19.597268+00:00
niryo-wrist-imu,-0.860474,0.070435,0.482422,-0.183105,3.051758,-1.586914,2026-04-15T19:52:19.627684+00:00
niryo-wrist-imu,-0.809326,0.0896,0.365723,1.037598,2.929688,-3.234863,2026-04-15T19:52:19.657689+00:00
niryo-wrist-imu,-0.86084,0.034058,0.47937,3.967285,0.061035,-2.868652,2026-04-15T19:52:19.687284+00:00
niryo-wrist-imu,-0.930298,-0.005737,0.501099,3.90625,0.0,-2.563477,2026-04-15T19:52:19.717164+00:00
niryo-wrist-imu,-0.849121,0.028564,0.432861,2.075195,0.854492,-2.807617,2026-04-15T19:52:19.745703+00:00
niryo-wrist-imu,-0.878662,0.009888,0.45813,2.685547,0.183105,-2.990723,2026-04-15T19:52:19.774387+00:00
niryo-wrist-imu,-0.909668,0.023682,0.490723,2.807617,0.305176,-2.502441,2026-04-15T19:52:19.803293+00:00
niryo-wrist-imu,-0.862915,0.023071,0.462769,2.990723,0.610352,-2.685547,2026-04-15T19:52:19.832293+00:00
niryo-wrist-imu,-0.887451,0.019165,0.464355,2.746582,0.305176,-2.563477,2026-04-15T19:52:19.861290+00:00
niryo-wrist-imu,-0.883545,0.015381,0.466064,2.807617,0.854492,-2.807617,2026-04-15T19:52:19.889699+00:00
niryo-wrist-imu,-0.86853,0.023437,0.463745,2.746582,0.427246,-2.746582,2026-04-15T19:52:19.918913+00:00
niryo-wrist-imu,-0.8927,0.02063,0.473999,2.929688,0.427246,-2.624512,2026-04-15T19:52:19.949624+00:00
niryo-wrist-imu,-0.883179,0.02124,0.467041,2.990723,0.793457,-2.746582,2026-04-15T19:52:19.978723+00:00
niryo-wrist-imu,-0.873291,0.016357,0.461914,2.807617,0.488281,-2.685547,2026-04-15T19:52:20.007307+00:00
niryo-wrist-imu,-0.892456,0.029053,0.468994,2.563477,0.488281,-2.563477,2026-04-15T19:52:20.037309+00:00
niryo-wrist-imu,-0.875977,0.014282,0.468994,2.929688,0.732422,-2.746582,2026-04-15T19:52:20.067732+00:00
niryo-wrist-imu,-0.876587,0.025513,0.465698,2.746582,0.305176,-2.685547,2026-04-15T19:52:20.098313+00:00
niryo-wrist-imu,-0.888916,0.019531,0.468506,2.746582,0.732422,-2.624512,2026-04-15T19:52:20.128316+00:00
niryo-wrist-imu,-0.870605,0.023804,0.462036,2.929688,0.610352,-2.807617,2026-04-15T19:52:20.158341+00:00
niryo-wrist-imu,-0.891846,0.021484,0.470947,2.868652,0.244141,-2.624512,2026-04-15T19:52:20.188746+00:00
niryo-wrist-imu,-0.877319,0.019287,0.466797,2.685547,0.793457,-2.746582,2026-04-15T19:52:20.218331+00:00
niryo-wrist-imu,-0.875488,0.021484,0.464355,2.868652,0.488281,-2.624512,2026-04-15T19:52:20.248902+00:00
niryo-wrist-imu,-0.890015,0.019287,0.471069,2.746582,0.488281,-2.624512,2026-04-15T19:52:20.279355+00:00
niryo-wrist-imu,-0.874268,0.023315,0.465454,2.685547,0.549316,-2.746582,2026-04-15T19:52:20.307796+00:00
niryo-wrist-imu,-0.886475,0.019043,0.467651,2.868652,0.366211,-2.624512,2026-04-15T19:52:20.337322+00:00
niryo-wrist-imu,-0.884033,0.022827,0.467651,2.685547,0.671387,-2.624512,2026-04-15T19:52:20.367389+00:00
niryo-wrist-imu,-0.878662,0.018066,0.466309,3.112793,0.427246,-2.746582,2026-04-15T19:52:20.396372+00:00
niryo-wrist-imu,-0.88562,0.023804,0.466919,2.685547,0.549316,-2.685547,2026-04-15T19:52:20.425342+00:00
niryo-wrist-imu,-0.879639,0.022827,0.464966,2.807617,0.671387,-2.563477,2026-04-15T19:52:20.454765+00:00
niryo-wrist-imu,-0.88269,0.02063,0.467773,2.868652,0.549316,-2.746582,2026-04-15T19:52:20.484561+00:00
niryo-wrist-imu,-0.883179,0.020264,0.46814,2.746582,0.305176,-2.685547,2026-04-15T19:52:20.514394+00:00
niryo-wrist-imu,-0.879639,0.019409,0.467407,2.807617,0.610352,-2.746582,2026-04-15T19:52:20.543346+00:00
niryo-wrist-imu,-0.881348,0.021606,0.467896,2.746582,0.366211,-2.685547,2026-04-15T19:52:20.572355+00:00
niryo-wrist-imu,-0.884155,0.022095,0.468506,2.746582,0.610352,-2.685547,2026-04-15T19:52:20.602357+00:00
niryo-wrist-imu,-0.880737,0.022095,0.464111,2.624512,0.549316,-2.685547,2026-04-15T19:52:20.632386+00:00
niryo-wrist-imu,-0.882935,0.020752,0.466553,2.868652,0.610352,-2.563477,2026-04-15T19:52:20.662386+00:00
niryo-wrist-imu,-0.882812,0.019897,0.469971,2.746582,0.610352,-2.563477,2026-04-15T19:52:20.690363+00:00
niryo-wrist-imu,-0.880249,0.022095,0.467896,2.868652,0.488281,-2.624512,2026-04-15T19:52:20.719789+00:00
niryo-wrist-imu,-0.884033,0.022827,0.467041,2.746582,0.610352,-2.624512,2026-04-15T19:52:20.749370+00:00
niryo-wrist-imu,-0.880615,0.021484,0.46582,2.868652,0.732422,-2.685547,2026-04-15T19:52:20.779818+00:00
niryo-wrist-imu,-0.882568,0.022827,0.467041,2.807617,0.549316,-2.563477,2026-04-15T19:52:20.808396+00:00
niryo-wrist-imu,-0.881958,0.019409,0.469604,2.868652,0.671387,-2.563477,2026-04-15T19:52:20.837794+00:00
niryo-wrist-imu,-0.878906,0.021484,0.465942,2.807617,0.549316,-2.624512,2026-04-15T19:52:20.868435+00:00
niryo-wrist-imu,-0.885742,0.020386,0.467407,2.868652,0.549316,-2.685547,2026-04-15T19:52:20.897785+00:00
niryo-wrist-imu,-0.881592,0.022217,0.466187,2.990723,0.549316,-2.502441,2026-04-15T19:52:20.927791+00:00
niryo-wrist-imu,-0.88208,0.019531,0.467163,2.929688,0.366211,-2.624512,2026-04-15T19:52:20.957375+00:00
niryo-wrist-imu,-0.881958,0.021973,0.467041,2.807617,0.549316,-2.563477,2026-04-15T19:52:20.986398+00:00
niryo-wrist-imu,-0.880737,0.020874,0.466675,3.112793,0.549316,-2.868652,2026-04-15T19:52:21.016799+00:00
niryo-wrist-imu,-0.882568,0.02356,0.466553,2.746582,0.488281,-2.563477,2026-04-15T19:52:21.045394+00:00
niryo-wrist-imu,-0.881958,0.021973,0.466431,2.746582,0.671387,-2.624512,2026-04-15T19:52:21.074398+00:00
niryo-wrist-imu,-0.882202,0.020386,0.469604,2.746582,0.610352,-2.685547,2026-04-15T19:52:21.103819+00:00
niryo-wrist-imu,-0.881226,0.020264,0.466919,2.746582,0.488281,-2.563477,2026-04-15T19:52:21.133820+00:00
niryo-wrist-imu,-0.882324,0.022095,0.467163,2.990723,0.366211,-2.624512,2026-04-15T19:52:21.163828+00:00
niryo-wrist-imu,-0.883301,0.022583,0.467285,2.929688,0.610352,-2.685547,2026-04-15T19:52:21.193827+00:00
niryo-wrist-imu,-0.881104,0.022583,0.468018,2.807617,0.610352,-2.807617,2026-04-15T19:52:21.223828+00:00
niryo-wrist-imu,-0.880493,0.021606,0.469604,2.685547,0.488281,-2.563477,2026-04-15T19:52:21.253827+00:00
niryo-wrist-imu,-0.88269,0.019897,0.46814,2.807617,0.366211,-2.746582,2026-04-15T19:52:21.282401+00:00
niryo-wrist-imu,-0.882568,0.021484,0.466431,2.807617,0.671387,-2.807617,2026-04-15T19:52:21.312892+00:00
niryo-wrist-imu,-0.882568,0.021362,0.46582,2.746582,0.488281,-2.502441,2026-04-15T19:52:21.342408+00:00
niryo-wrist-imu,-0.88269,0.021729,0.467773,2.807617,0.366211,-2.746582,2026-04-15T19:52:21.372838+00:00
niryo-wrist-imu,-0.881226,0.021484,0.467529,2.807617,0.610352,-2.624512,2026-04-15T19:52:21.400415+00:00
niryo-wrist-imu,-0.882446,0.020752,0.468262,2.868652,0.488281,-2.624512,2026-04-15T19:52:21.430416+00:00
niryo-wrist-imu,-0.881958,0.020874,0.467163,2.746582,0.427246,-2.624512,2026-04-15T19:52:21.459838+00:00
niryo-wrist-imu,-0.88269,0.022827,0.46521,2.929688,0.610352,-2.685547,2026-04-15T19:52:21.489433+00:00
niryo-wrist-imu,-0.883545,0.02417,0.466553,2.868652,0.549316,-2.563477,2026-04-15T19:52:21.519425+00:00
